所属概念数量,股票代码,market_code,code,所属概念
7,000166.SZ,33,000166,期货概念;证金持股;国企改革;西部大开发;新疆振兴;深股通;融资融券
5,002702.SZ,33,002702,网红经济;预制菜;人造肉;福建自贸区;海峡两岸
6,600713.SH,17,600713,医药电商;高股息精选;冷链物流;参股券商;国企改革;沪股通
17,601928.SH,17,601928,高股息精选;手机游戏;网络游戏;文化传媒概念;国企改革;短剧游戏;职业教育;在线教育;蚂蚁集团概念;AI应用;DeepSeek概念;AI智能体;虚拟现实;融资融券;东数西算(算力);数据中心(AIDC);沪股通
16,600905.SH,17,600905,绿色电力;碳交易;同花顺中特估100;抽水蓄能;国企改革;碳中和;央企国企改革;钒电池;光热发电;风电;氢能源;同花顺漂亮100;储能;华为概念;融资融券;沪股通
12,600101.SH,17,600101,绿色电力;钒电池;智能电网;央企国企改革;充电桩;国企改革;储能;西部大开发;数据中心(AIDC);小金属概念;沪股通;融资融券
6,002950.SZ,33,002950,三胎概念;医美概念;医药电商;医疗器械概念;人民币贬值受益;深股通
15,000723.SZ,33,000723,煤炭概念;煤化工概念;天然气;碳中和;污水处理;氢能源;燃料电池;储能;超级电容;机器人概念;深股通;新能源汽车;无人驾驶;股权转让(并购重组);融资融券
7,300294.SZ,33,300294,生物疫苗;肝炎概念;仿制药一致性评价;国企改革;央企国企改革;深股通;融资融券
14,300006.SZ,33,300006,创新药;细胞免疫治疗;眼科医疗;仿制药一致性评价;幽门螺杆菌概念;医药电商;辅助生殖;肝炎概念;医疗器械概念;西部大开发;知识产权保护;国企改革;深股通;融资融券
36,300213.SZ,33,300213,物联网;智慧城市;军工信息化;人工智能;安防;低空经济;数据要素;工业互联网;智慧政务;新型工业化;军工;元宇宙;AI应用;高铁;无人机;AI智能体;DeepSeek概念;机器视觉;数据安全;AIGC概念;百度概念;机器人概念;专精特新;华为概念;卫星导航;独角兽概念;ChatGPT概念;云计算;跨境电商;商业航天;一带一路;京津冀一体化;数据中心(AIDC);5G;新疆振兴;深股通
10,600969.SH,17,600969,绿色电力;风电;充电桩;国企改革;污水处理;一带一路;燃料电池;PPP概念;地下管网;2026中报预增
8,300175.SZ,33,300175,土地流转;冷链物流;数字经济;人民币贬值受益;工业大麻;数据中心(AIDC);期货概念;摘帽
11,600167.SH,17,600167,生物质能发电;绿色电力;参股保险;文化传媒概念;创投;氢能源;人工智能;AI智能体;华为概念;沪股通;融资融券
24,300698.SZ,33,300698,华为昇腾;英伟达概念;算力租赁;无人驾驶;云计算;车联网(车路协同);东数西算(算力);百度概念;卫星导航;数据中心(AIDC);物联网;阿里巴巴概念;数据要素;液冷服务器;比亚迪概念;人工智能;5G;DeepSeek概念;智能医疗;网约车;智能物流;光纤概念;一带一路;深股通
4,688013.SH,17,688013,医疗器械概念;智能医疗;专精特新;融资融券
10,601900.SH,17,601900,IP经济(谷子经济);文化传媒概念;高股息精选;在线教育;参股银行;国企改革;AI应用;人工智能;沪股通;融资融券
10,000908.SZ,33,000908,消毒剂;仿制药一致性评价;眼科医疗;医美概念;流感;创新药;医疗器械概念;基因测序;深股通;摘帽
17,002243.SZ,33,002243,脑机接口;毫米波雷达;智慧城市;数据中心(AIDC);数字经济;东数西算(算力);创投;深圳国企改革;建筑节能;物业管理;国企改革;锂电池概念;冷链物流;芯片概念;可降解塑料;深股通;融资融券
29,600050.SH,17,600050,同花顺中特估100;国资云;国企改革;央企国企改革;中字头股票;移动支付;数据要素;DeepSeek概念;区块链;人工智能;数据安全;云计算;一带一路;阿里巴巴概念;智能家居;物联网;算力租赁;低空经济;量子科技;卫星导航;商业航天;数据中心(AIDC);中国AI 50;同花顺新质50;6G概念;5G;沪股通;融资融券;东数西算(算力)
5,603225.SH,17,603225,长三角一体化;工业互联网;沪股通;2026中报预增;融资融券
6,600927.SH,17,600927,期货概念;互联网金融;国企改革;2026中报预增;融资融券;沪股通
5,000750.SZ,33,000750,期货概念;国企改革;西部大开发;深股通;融资融券
9,300584.SZ,33,300584,猴痘概念;幽门螺杆菌概念;肝炎概念;辅助生殖;仿制药一致性评价;创新药;锂电池概念;固态电池;深股通
7,688690.SH,17,688690,减肥药;食品安全;专精特新;2026一季报预增;2026中报预增;融资融券;沪股通
11,300962.SZ,33,300962,净水概念;食品安全;国企改革;幽门螺杆菌概念;央企国企改革;核污染防治;粤港澳大湾区;专精特新;芯片概念;中字头股票;融资融券
15,301301.SZ,33,301301,维生素;肝炎概念;合成生物;土地流转;农业种植;玉米;粮食概念;乡村振兴;智能医疗;西部大开发;新疆振兴;人工智能;医美概念;深股通;融资融券
14,603071.SH,17,603071,煤炭概念;生物质能发电;绿色电力;统一大市场;国企改革;高股息精选;碳中和;污水处理;中俄贸易概念;智能电网;储能;换电概念;充电桩;沪股通
24,002355.SZ,33,002355,算力租赁;时空大数据;数据要素;人脸识别;鸿蒙概念;百度概念;人工智能;车联网(车路协同);网约车;长安汽车概念;EDR概念;东数西算(算力);低空经济;飞行汽车(eVTOL);粤港澳大湾区;无人驾驶;无人机;比亚迪概念;新能源汽车;智能座舱;参股银行;汽车电子;5G;融资融券
15,002745.SZ,33,002745,MicroLED概念;MiniLED;PCB概念;光伏概念;小米概念;储能;粤港澳大湾区;智能家居;机器人概念;人民币贬值受益;人工智能;DeepSeek概念;深股通;2026中报预增;融资融券
2,603159.SH,17,603159,特斯拉概念;汽车电子
5,601077.SH,17,601077,高股息精选;西部大开发;小米概念;融资融券;沪股通
16,600598.SH,17,600598,大豆;粮食概念;玉米;农业种植;土地流转;生态农业;俄乌冲突概念;化肥;高股息精选;乡村振兴;黑龙江自贸区;参股银行;国企改革;区块链;沪股通;融资融券
17,603308.SH,17,603308,航空发动机;大飞机;商业航天;可控核聚变;无人机;核污染防治;军工;核电;海工装备;3D打印;高端装备;风电;工业互联网;一带一路;参股银行;沪股通;融资融券
4,600984.SH,17,600984,一带一路;西部大开发;国企改革;沪股通
11,600390.SH,17,600390,期货概念;信托概念;参股券商;参股保险;乡村振兴;国企改革;央企国企改革;创投;2026中报预增;沪股通;融资融券
5,000869.SZ,33,000869,超级品牌;旅游概念;国企改革;深股通;融资融券
15,001289.SZ,33,001289,抽水蓄能;碳交易;绿色电力;新疆振兴;碳中和;风电;国企改革;央企国企改革;乡村振兴;光热发电;同花顺漂亮100;DeepSeek概念;一带一路;融资融券;深股通
8,300587.SZ,33,300587,锂电池概念;固态电池;专精特新;高铁;机器人概念;液冷服务器;融资融券;深股通
14,600337.SH,22,600337,ST板块;数字经济;新疆振兴;跨境电商;智能家居;工业互联网;AIGC概念;智能物流;C2M概念;华为概念;AI智能体;AI应用;人工智能;铜缆高速连接
3,605369.SH,17,605369,医疗器械概念;人民币贬值受益;沪股通
7,002795.SZ,33,002795,TOPCON电池;人民币贬值受益;医疗器械概念;光伏概念;股权转让(并购重组);民营医院;BC电池
8,002321.SZ,33,002321,养鸡;预制菜;土地流转;农村电商;乡村振兴;食品安全;区块链;深股通
5,000037.SZ,33,000037,固废处理;核电;储能;粤港澳大湾区
29,300687.SZ,33,300687,华为昇腾;算力租赁;华为欧拉;华为盘古;华为鲲鹏;信创;财税数字化;多模态AI;ERP概念;鸿蒙概念;C2M概念;AI智能体;华为概念;ChatGPT概念;AIGC概念;DeepSeek概念;人工智能;AI应用;PCB概念;新型工业化;粤港澳大湾区;工业互联网;机器人概念;创投;智能医疗;宁德时代概念;2026中报预增;融资融券;深股通
15,300412.SZ,33,300412,共同富裕示范区;医疗器械概念;智能医疗;人工智能;数字孪生;智能物流;合成生物;光伏建筑一体化;机器人概念;专精特新;新型工业化;CRO概念;创新药;啤酒概念;光刻胶
9,000504.SZ,33,000504,细胞免疫治疗;CRO概念;污水处理;国企改革;动力电池回收;锂电池概念;智慧灯杆;股权转让(并购重组);摘帽
4,600901.SH,17,600901,高股息精选;国企改革;融资融券;沪股通
10,605020.SH,17,605020,环氧丙烷;PVDF概念;氟化工概念;共同富裕示范区;一带一路;智能物流;液冷服务器;2026中报预增;沪股通;融资融券
14,601921.SH,17,601921,高股息精选;网络游戏;国企改革;NFT概念;共同富裕示范区;文化传媒概念;在线教育;短剧游戏;国资云;AI应用;数据要素;人工智能;阿里巴巴概念;沪股通
5,000001.SZ,33,000001,高股息精选;证金持股;跨境支付(CIPS);深股通;融资融券
6,688480.SH,17,688480,小金属概念;净水概念;土壤修复;污水处理;沪股通;融资融券
11,300570.SZ,33,300570,共封装光学(CPO);光纤概念;F5G概念;铜缆高速连接;芯片概念;5G;传感器;数据中心(AIDC);人民币贬值受益;融资融券;深股通
14,301110.SZ,33,301110,小红书概念;抖音概念(字节概念);阿里巴巴概念;数据要素;AI应用;AI智能体;跨境电商;人工智能;三胎概念;宠物经济;2026一季报预增;2026中报预增;深股通;融资融券
40,002179.SZ,33,002179,铜缆高速连接;芯片概念;光纤概念;共封装光学(CPO);6G概念;液冷服务器;5G;光伏概念;可控核聚变;卫星导航;高压快充;商业航天;比亚迪概念;数据中心(AIDC);专精特新;新能源汽车;储能;量子科技;充电桩;成飞概念;东数西算(算力);无人机;华为概念;特斯拉概念;大飞机;军工;换电概念;无人驾驶;国产航母;低空经济;军民融合;智能电网;核电;机器人概念;车联网(车路协同);国企改革;深股通;融资融券;人形机器人;中字头股票
9,603380.SH,17,603380,机器人概念;新能源汽车;汽车电子;消费电子概念;5G;独角兽概念;数据中心(AIDC);医疗器械概念;沪股通
51,301248.SZ,33,301248,算力租赁;华为昇腾;东数西算(算力);云办公;智谱AI;云计算;数据确权;时空大数据;智慧灯杆;华为数字能源;网络安全;数据中心(AIDC);腾讯概念;华为鲲鹏;人脸识别;信创;阿里巴巴概念;财税数字化;智慧政务;5G;多模态AI;语音技术;液冷服务器;AI智能体;数据要素;华为概念;AIGC概念;物联网;数字孪生;智慧城市;安防;芯片概念;智能电网;AI应用;数字乡村;卫星导航;区块链;在线教育;DeepSeek概念;人工智能;粤港澳大湾区;数字经济;智能医疗;新型工业化;无人机;低空经济;机器人概念;智能物流;新型城镇化;深股通;融资融券
18,301380.SZ,33,301380,数据安全;智慧政务;ChatGPT概念;网络安全;AI应用;百度概念;抖音概念(字节概念);小红书概念;腾讯概念;阿里巴巴概念;移动支付;数字经济;互联网金融;人工智能;文化传媒概念;华为概念;5G;融资融券
8,300888.SZ,33,300888,医药电商;医美概念;三胎概念;养老概念;跨境电商;医疗器械概念;深股通;融资融券
9,603489.SH,17,603489,共享单车;无人机;专精特新;传感器;锂电池概念;两轮车;2026中报预增;融资融券;沪股通
7,688281.SH,17,688281,碳纤维;航空发动机;军工;西部大开发;大飞机;沪股通;融资融券
17,002190.SZ,33,002190,成飞概念;大飞机;军工;国企改革;西部大开发;低空经济;航空发动机;无人机;长安汽车概念;储能;商业航天;锂电池概念;专精特新;新能源汽车;华为汽车;融资融券;深股通
6,603048.SH,17,603048,共同富裕示范区;数字孪生;长安汽车概念;专精特新;新能源汽车;比亚迪概念
4,002568.SZ,33,002568,超级品牌;长三角一体化;深股通;融资融券
6,688657.SH,17,688657,新型工业化;人工智能;鸿蒙概念;华为概念;信创;融资融券
9,603896.SH,17,603896,医药电商;维生素;农业种植;工业大麻;养老概念;乡村振兴;旅游概念;数字经济;工业互联网
7,001222.SZ,33,001222,宠物经济;IP经济(谷子经济);跨境电商;共同富裕示范区;一带一路;人民币贬值受益;创投
7,300683.SZ,33,300683,细胞免疫治疗;重组蛋白;CRO概念;创新药;仿制药一致性评价;眼科医疗;股权转让(并购重组)
10,601033.SH,17,601033,生物质能发电;绿色电力;PPP概念;国企改革;垃圾分类;固废处理;储能;粤港澳大湾区;沪股通;融资融券
10,603210.SH,17,603210,小米汽车;新能源汽车;特斯拉概念;锂电池概念;储能;小米概念;宁德时代概念;工业互联网;沪股通;融资融券
32,002990.SZ,33,002990,华为昇腾;人脸识别;多模态AI;东数西算(算力);鸿蒙概念;信创;人形机器人;智慧政务;无人驾驶;安防;车联网(车路协同);传感器;机器视觉;核污染防治;机器人概念;网络安全;华为概念;AIGC概念;物联网;数字经济;AI智能体;智慧城市;人工智能;语音技术;芯片概念;DeepSeek概念;一带一路;存储芯片;冷链物流;2026中报预增;AI应用;深股通
4,002832.SZ,33,002832,体育产业;网红经济;融资融券;深股通
9,301507.SZ,33,301507,维生素;医药电商;医美概念;三胎概念;毛发医疗;医疗器械概念;共同富裕示范区;深股通;融资融券
12,600887.SH,17,600887,超级品牌;高股息精选;证金持股;乳业;同花顺漂亮100;生态农业;三胎概念;宠物经济;西部大开发;沪股通;融资融券;华为概念
10,300555.SZ,33,300555,物联网;智慧城市;人工智能;量子科技;数字孪生;ST板块;文化传媒概念;WiFi 6;乡村振兴;农村电商
6,002216.SZ,33,002216,超级品牌;预制菜;冷链物流;网红经济;融资融券;深股通
6,002867.SZ,33,002867,高股息精选;IP经济(谷子经济);创投;黄金概念;深股通;融资融券
6,601881.SH,17,601881,证金持股;同花顺中特估100;国企改革;沪股通;融资融券;中字头股票
7,003015.SZ,33,003015,柔性屏(折叠屏);新能源汽车;小米概念;华为概念;消费电子概念;AI眼镜;PET铜箔
13,603297.SH,17,603297,光刻机;芯片概念;AI眼镜;PCB概念;商业航天;机器视觉;无人驾驶;虚拟现实;无人机;智能医疗;共同富裕示范区;沪股通;融资融券
9,002240.SZ,33,002240,盐湖提锂;小金属概念;固态电池;锂电池概念;宁德时代概念;比亚迪概念;西部大开发;深股通;融资融券
5,600078.SH,17,600078,磷化工;绿色电力;融资融券;2026中报预增;沪股通
14,300762.SZ,33,300762,卫星导航;商业航天;军工信息化;军民融合;芯片概念;军工;无人机;专精特新;5G;机器人概念;智慧城市;人工智能;深股通;融资融券
11,601098.SH,17,601098,高股息精选;文化传媒概念;国企改革;在线教育;AIGC概念;人工智能;AI智能体;华为概念;沪股通;融资融券;短剧游戏
