code,market_code,股票代码,所属概念数量,所属概念
301323,33,301323.SZ,24,稀土永磁;锂电池概念;专精特新;芯片概念;消费电子概念;新能源汽车;传感器;核污染防治;机器人概念;人民币贬值受益;一带一路;建筑节能;中俄贸易概念;华为概念;俄乌冲突概念;粤港澳大湾区;安防;智能家居;医疗器械概念;食品安全;三胎概念;深股通;股权转让(并购重组);融资融券
605288,17,605288.SH,9,新能源汽车;光伏概念;一带一路;人民币贬值受益;创投;智能家居;医疗器械概念;智能医疗;沪股通
300044,33,300044.SZ,25,时空大数据;数据要素;人脸识别;手机游戏;网络游戏;抖音概念(字节概念);智慧城市;人工智能;车联网(车路协同);安防;军民融合;机器视觉;军工;低空经济;无人机;5G;无人驾驶;养老概念;数据中心;新型工业化;机器人概念;粤港澳大湾区;PPP概念;乡村振兴;ST板块
300166,33,300166.SZ,51,华为昇腾;MLOps概念;Web3.0;智慧政务;华为欧拉;华为鲲鹏;云计算;ChatGPT概念;数据安全;信创;多模态AI;AI智能体;AI语料;AIGC概念;算力租赁;数字乡村;电子身份证;虚拟数字人;区块链;数字水印;数据要素;鸿蒙概念;元宇宙;时空大数据;东数西算(算力);互联网金融;数字经济;DeepSeek概念;互联网保险;智慧城市;人工智能;职业教育;数字孪生;虚拟现实;华为概念;物联网;数据中心;京津冀一体化;5G;工业互联网;机器视觉;AI手机;新型工业化;乡村振兴;海工装备;碳中和;人形机器人;虚拟电厂;AI应用;深股通;融资融券
603328,17,603328.SH,15,PCB概念;共封装光学(CPO);汽车电子;苹果概念;5G;毫米波雷达;比亚迪概念;机器人概念;光伏概念;华为概念;人民币贬值受益;国企改革;沪股通;证金持股;融资融券
002343,33,002343.SZ,14,短剧游戏;文化传媒概念;手机游戏;AIGC概念;AI语料;IP经济(谷子经济);腾讯概念;元宇宙;旅游概念;虚拟现实;京津冀一体化;创投;AI应用;国企改革
603256,17,603256.SH,11,PCB概念;华为手机;苹果概念;消费电子概念;2025年报预增;芯片概念;5G;专精特新;海峡两岸;华为概念;沪股通
301002,33,301002.SZ,9,商业航天;智慧灯杆;智慧城市;机器人概念;人形机器人;体育产业;光伏概念;储能;融资融券
002092,33,002092.SZ,17,煤化工概念;煤炭概念;消毒剂;可降解塑料;水泥概念;新疆振兴;石墨烯;碳中和;国企改革;碳交易;西部大开发;一带一路;风电;跨境电商;职业教育;深股通;摘帽
688506,17,688506.SH,5,创新药;人民币贬值受益;西部大开发;沪股通;融资融券
605589,17,605589.SH,30,OLED;PCB概念;超级电容;先进封装;光刻胶;固态电池;存储芯片;石墨烯;锂电池概念;芯片概念;新能源汽车;钠离子电池;储能;3D打印;高铁;高端装备;风电;硅能源;核电;6G概念;绿色电力;军工;丙烯酸;代糖概念;建筑节能;商业航天;大飞机;合成生物;沪股通;融资融券
920299,151,920299.BJ,6,商业航天;智能电网;融资融券;数据中心;特高压;阿里巴巴概念
603162,17,603162.SH,6,福建自贸区;海峡两岸;统一大市场;航运概念;人民币贬值受益;沪股通
688110,17,688110.SH,12,汽车芯片;存储芯片;芯片概念;消费电子概念;智能穿戴;5G;专精特新;安防;车联网(车路协同);回购增持再贷款概念;沪股通;融资融券
301628,33,301628.SZ,9,共封装光学(CPO);PCB概念;5G;毫米波雷达;量子科技;专精特新;机器人概念;深股通;融资融券
688251,17,688251.SH,12,人形机器人;新型工业化;无人驾驶;比亚迪概念;新能源汽车;机器人概念;智能物流;物联网;专精特新;数字孪生;人工智能;融资融券
300877,33,300877.SZ,4,创投;储能;2025年报预增;融资融券
300849,33,300849.SZ,1,可降解塑料
301248,33,301248.SZ,50,智谱AI;华为昇腾;多模态AI;华为鲲鹏;财税数字化;云办公;语音技术;信创;AI智能体;AIGC概念;云计算;网络安全;智慧政务;算力租赁;腾讯概念;数据要素;阿里巴巴概念;卫星导航;东数西算(算力);数据确权;时空大数据;区块链;5G;数字乡村;华为概念;在线教育;人脸识别;芯片概念;安防;数据中心;智慧灯杆;无人机;华为数字能源;人工智能;数字孪生;智慧城市;数字经济;DeepSeek概念;物联网;液冷服务器;新型工业化;低空经济;机器人概念;智能电网;智能医疗;粤港澳大湾区;智能物流;新型城镇化;AI应用;融资融券
605555,17,605555.SH,8,人形机器人;新能源汽车;机器人概念;无人驾驶;家用电器;人民币贬值受益;共同富裕示范区;沪股通
603163,17,603163.SH,5,中芯国际概念;富士康概念;芯片概念;海峡两岸;一带一路
605376,17,605376.SH,11,小金属概念;金属镍;硅能源;光伏概念;3D打印;锂电池概念;专精特新;人民币贬值受益;2025年报预增;融资融券;沪股通
300449,33,300449.SZ,14,数字水印;智慧城市;安防;人脸识别;网络安全;车联网(车路协同);华为概念;军工;东数西算(算力);人工智能;AI智能体;知识产权保护;垃圾分类;股权转让(并购重组)
300588,33,300588.SZ,22,时空大数据;网络安全;数据安全;智慧政务;华为鲲鹏;信创;数据要素;智慧城市;人脸识别;东数西算(算力);DeepSeek概念;数字经济;安防;人工智能;独角兽概念;西部大开发;新疆振兴;华为概念;机器视觉;专精特新;AI应用;股权转让(并购重组)
603881,17,603881.SH,14,算力租赁;云计算;腾讯概念;国资云;阿里巴巴概念;东数西算(算力);百度概念;中国AI 50;蚂蚁集团概念;数据中心;液冷服务器;国企改革;沪股通;融资融券
300921,33,300921.SZ,26,算力租赁;云办公;抖音概念(字节概念);云计算;腾讯概念;东数西算(算力);智慧政务;阿里巴巴概念;网络安全;智能医疗;百度概念;信创;AI智能体;数据安全;区块链;DeepSeek概念;人工智能;数字经济;数据中心;智慧城市;华为概念;互联网金融;工业互联网;粤港澳大湾区;一带一路;融资融券
603499,17,603499.SH,9,烟草;存储芯片;上海自贸区;芯片概念;2025年报预增;工业互联网;2025三季报预增;创投;沪股通
300315,33,300315.SZ,14,AI应用;AIGC概念;手机游戏;文化传媒概念;网络游戏;抖音概念(字节概念);百度概念;职业教育;人工智能;IP经济(谷子经济);虚拟现实;英伟达概念;深股通;融资融券
002440,33,002440.SZ,5,染料;氟化工概念;2025年报预增;深股通;融资融券
300469,33,300469.SZ,23,卫星导航;车联网(车路协同);无人驾驶;信创;云计算;人工智能;数字乡村;数据要素;AI智能体;DeepSeek概念;工业大麻;智慧城市;智慧政务;阿里巴巴概念;腾讯概念;食品安全;区块链;数字经济;AI应用;冷链物流;深股通;融资融券;股权转让(并购重组)
300016,33,300016.SZ,14,脑机接口;阿尔茨海默概念;基因测序;创新药;医药电商;智能医疗;仿制药一致性评价;AI应用;2025年报预增;人工智能;京津冀一体化;独角兽概念;创投;专精特新
000571,33,000571.SZ,6,海南自贸区;成飞概念;航空发动机;大飞机;煤炭概念;上海自贸区
688388,17,688388.SH,13,共封装光学(CPO);PCB概念;PET铜箔;宁德时代概念;固态电池;新能源汽车;储能;锂电池概念;飞行汽车(eVTOL);光伏概念;低空经济;沪股通;融资融券
600959,17,600959.SH,31,短剧游戏;文化传媒概念;虚拟数字人;AIGC概念;足球概念;元宇宙;数据要素;云办公;DeepSeek概念;数据安全;国资云;数字乡村;养老概念;人工智能;网络安全;算力租赁;智慧城市;数字孪生;乡村振兴;食品安全;东数西算(算力);国企改革;低空经济;工业互联网;机器视觉;数据中心;光伏概念;5G;储能;沪股通;融资融券
603150,17,603150.SH,14,家用电器;创投;传感器;无人驾驶;毫米波雷达;冷链物流;比亚迪概念;新能源汽车;汽车电子;一带一路;可降解塑料;军工;PCB概念;稀土永磁
300624,33,300624.SZ,30,Sora概念(文生视频);ChatGPT概念;AIGC概念;多模态AI;Web3.0;云办公;虚拟数字人;AI智能体;阿里巴巴概念;百度概念;数据安全;鸿蒙概念;信创;元宇宙;AI应用;DeepSeek概念;人工智能;同花顺新质50;网红经济;虚拟现实;华为概念;物联网;创投;机器人概念;智能家居;西部大开发;人民币贬值受益;回购增持再贷款概念;融资融券;深股通
300211,33,300211.SZ,9,医疗器械概念;血氧仪;ST板块;传感器;物联网;消费电子概念;智能穿戴;芯片概念;人工智能
600673,17,600673.SH,18,液冷服务器;东数西算(算力);AI应用;数据中心;华为概念;芯片概念;超级电容;PVDF概念;2025三季报预增;人形机器人;储能;锂电池概念;回购增持再贷款概念;消毒剂;氟化工概念;煤炭概念;沪股通;融资融券
603726,17,603726.SH,5,先进封装;机器人概念;家用电器;空气能热泵;创投
688165,17,688165.SH,16,减速器;人形机器人;新型工业化;机器人概念;机器视觉;新能源汽车;工业互联网;富士康概念;专精特新;华为概念;人工智能;国企改革;氢能源;光伏概念;沪股通;融资融券
002196,33,002196.SZ,12,人形机器人;特斯拉概念;新能源汽车;汽车电子;机器人概念;家用电器;无人机;航空发动机;一带一路;共同富裕示范区;低空经济;国企改革
002842,33,002842.SZ,3,金属铜;小金属概念;光伏概念
688702,17,688702.SH,8,中国AI 50;国家大基金持股;芯片概念;5G;数据中心;网络安全;沪股通;融资融券
601126,17,601126.SH,24,柔性直流输电;特高压;智能电网;抽水蓄能;虚拟电厂;电力物联网;风电;光伏概念;核电;储能;雅下水电概念;绿色电力;氢能源;数据中心;军工;机器人概念;数字孪生;东数西算(算力);京津冀一体化;阿里巴巴概念;人工智能;DeepSeek概念;融资融券;沪股通
002445,33,002445.SZ,10,光伏建筑一体化;海工装备;绿色电力;国企改革;独角兽概念;文化传媒概念;手机游戏;虚拟现实;深股通;融资融券
920375,151,920375.BJ,24,阿里巴巴概念;虚拟电厂;高压快充;融资融券;智能电网;碳交易;粤港澳大湾区;百度概念;腾讯概念;数据要素;电力物联网;数据中心;碳中和;核电;物联网;充电桩;华为鲲鹏;专精特新;建筑节能;储能;人工智能;DeepSeek概念;抖音概念(字节概念);华为概念
301369,33,301369.SZ,8,中芯国际概念;第三代半导体;芯片概念;专精特新;2025年报预增;创投;深股通;融资融券
301008,33,301008.SZ,9,减速器;人形机器人;新能源汽车;机器人概念;传感器;专精特新;家用电器;智能家居;融资融券
300196,33,300196.SZ,3,PCB概念;光伏概念;深股通
301057,33,301057.SZ,5,一带一路;宠物经济;跨境电商;专精特新;融资融券
600668,17,600668.SH,10,国企改革;水泥概念;仿制药一致性评价;眼科医疗;医药电商;创新药;猴痘概念;核电;2025年报预增;融资融券
002438,33,002438.SZ,15,可控核聚变;海工装备;核电;航空发动机;超超临界发电;军工;商业航天;军民融合;风电;氢能源;燃料电池;无人机;芯片概念;深股通;融资融券
003029,33,003029.SZ,37,电子身份证;数字货币;数字水印;华为鲲鹏;智慧政务;信创;网络安全;数据安全;军工信息化;量子科技;移动支付;车联网(车路协同);互联网金融;区块链;鸿蒙概念;智慧城市;跨境支付(CIPS);AI智能体;蚂蚁集团概念;数字经济;安防;卫星导航;抖音概念(字节概念);东数西算(算力);DeepSeek概念;商业航天;华为概念;物联网;军工;无人驾驶;工业互联网;专精特新;芯片概念;长安汽车概念;比亚迪概念;中俄贸易概念;深股通
301192,33,301192.SZ,3,新能源汽车;专精特新;融资融券
688331,17,688331.SH,5,细胞免疫治疗;创新药;眼科医疗;沪股通;融资融券
600696,22,600696.SH,2,白酒概念;ST板块
600452,17,600452.SH,6,央企国企改革;西部大开发;国企改革;水泥概念;沪股通;融资融券
600708,17,600708.SH,12,租售同权;土地流转;特色小镇;上海国企改革;物业管理;统一大市场;新型城镇化;国企改革;乡村振兴;冷链物流;沪股通;融资融券
688617,17,688617.SH,4,医疗器械概念;专精特新;融资融券;沪股通
002491,33,002491.SZ,13,光纤概念;数字水印;长三角一体化;数据中心;网络安全;5G;数据安全;独角兽概念;储能;专精特新;固态电池;深股通;融资融券
688613,17,688613.SH,2,医疗器械概念;融资融券
300987,33,300987.SZ,12,短剧游戏;AIGC概念;虚拟数字人;文化传媒概念;智慧政务;百度概念;国资云;DeepSeek概念;人工智能;西部大开发;国企改革;融资融券
000534,33,000534.SZ,8,航空发动机;大飞机;军工;无人机;低空经济;创新药;深股通;融资融券
601949,17,601949.SH,12,知识产权保护;虚拟数字人;NFT概念;文化传媒概念;数据要素;数字经济;国企改革;一带一路;同花顺中特估100;沪股通;中字头股票;融资融券
600381,22,600381.SH,3,ST板块;西部大开发;白酒概念
605318,17,605318.SH,3,长三角一体化;装配式建筑;智能家居
300612,33,300612.SZ,31,小红书概念;快手概念;Web3.0;拼多多概念;AIGC概念;ChatGPT概念;虚拟数字人;NFT概念;多模态AI;抖音概念(字节概念);文化传媒概念;AI智能体;智慧政务;网红经济;元宇宙;百度概念;腾讯概念;阿里巴巴概念;区块链;数字乡村;数字经济;DeepSeek概念;人工智能;体育产业;京津冀一体化;机器视觉;数据中心;乡村振兴;AI应用;长安汽车概念;融资融券
603638,17,603638.SH,11,减速器;人形机器人;高端装备;新型工业化;智能电网;机器人概念;储能;雅下水电概念;工业母机;融资融券;沪股通
688545,17,688545.SH,9,存储芯片;国家大基金持股;中芯国际概念;光刻胶;芯片概念;磷化工;国企改革;独角兽概念;融资融券
300852,33,300852.SZ,14,共封装光学(CPO);PCB概念;汽车电子;5G;毫米波雷达;数据中心;人形机器人;比亚迪概念;无人机;机器人概念;粤港澳大湾区;人民币贬值受益;一带一路;深股通
002605,33,002605.SZ,17,AIGC概念;手机游戏;短剧游戏;抖音概念(字节概念);小红书概念;网络游戏;腾讯概念;文化传媒概念;独角兽概念;IP经济(谷子经济);网红经济;AI应用;体育产业;创投;细胞免疫治疗;长三角一体化;深股通
002150,33,002150.SZ,10,光伏概念;储能;风电;充电桩;一带一路;农机;人民币贬值受益;乡村振兴;深股通;融资融券
002485,33,002485.SZ,3,ST板块;特色小镇;旅游概念
603721,22,603721.SH,21,ST板块;旅游概念;虚拟现实;体育产业;职业教育;知识产权保护;区块链;腾讯概念;数据确权;国企改革;文化传媒概念;数据要素;短剧游戏;网红经济;抖音概念(字节概念);NFT概念;快手概念;小红书概念;AI语料;Sora概念(文生视频);AI应用
600107,22,600107.SH,4,ST板块;医药电商;储能;天然气
